      8.05471      -29.906961      13.2075
      8.08220      -29.915171      13.2146
      8.10969      -29.923433      13.2218
      8.13718      -29.931670      13.2289
      8.16467      -29.939812      13.2360
      8.19216      -29.947787      13.2429
      8.21966      -29.955528      13.2495
      8.24715      -29.962918      13.2559
      8.27464      -29.969767      13.2617
      8.30213      -29.976325      13.2672
      8.32962      -29.982625      13.2724
      8.35711      -29.988682      13.2774
      8.38461      -29.994522      13.2822
      8.41210      -30.000165      13.2869
      8.43959      -30.005639      13.2913
      8.46708      -30.010966      13.2956
      8.49457      -30.016166      13.2998
      8.52206      -30.021265      13.3039
      8.54955      -30.026286      13.3079
      8.57704      -30.031251      13.3118
      8.60454      -30.036185      13.3158
      8.63203      -30.041418      13.3200
      8.65952      -30.046805      13.3244
      8.68701      -30.052142      13.3288
      8.71450      -30.057425      13.3331
      8.74199      -30.062649      13.3373
      8.76949      -30.067809      13.3415
      8.79698      -30.072900      13.3456
      8.82447      -30.077916      13.3497
      8.85196      -30.082855      13.3536
      8.87945      -30.087710      13.3575
      8.90694      -30.092475      13.3613
      8.93443      -30.097151      13.3651
      8.96192      -30.101726      13.3687
      8.98942      -30.106199      13.3722
      9.01691      -30.110562      13.3756
      9.04440      -30.114815      13.3789
      9.07189      -30.118985      13.3822
      9.09938      -30.123041      13.3853
      9.12687      -30.126987      13.3883
      9.15436      -30.130824      13.3912
      9.18185      -30.134566      13.3940
      9.20935      -30.138221      13.3968
      9.23684      -30.141793      13.3994
      9.26433      -30.145292      13.4020
      9.29182      -30.148728      13.4045
      9.31931      -30.152107      13.4070
      9.34680      -30.155437      13.4094
      9.37430      -30.158726      13.4118
      9.40179      -30.161983      13.4141
      9.42928      -30.165215      13.4165
      9.45677      -30.168432      13.4188
      9.48426      -30.171650      13.4211
      9.51175      -30.175075      13.4236
      9.53924      -30.178469      13.4261
      9.56673      -30.181822      13.4286
      9.59423      -30.185121      13.4310
      9.62172      -30.188356      13.4333
      9.64921      -30.191515      13.4356
      9.67670      -30.194589      13.4378
      9.70419      -30.197566      13.4399
      9.73168      -30.200434      13.4419
      9.75918      -30.203166      13.4437
      9.78667      -30.205780      13.4455
      9.81416      -30.208281      13.4471
      9.84165      -30.210681      13.4486
      9.86914      -30.212991      13.4501
      9.89663      -30.215225      13.4514
      9.92412      -30.217388      13.4527
      9.95161      -30.219494      13.4539
      9.97911      -30.221553      13.4551
      10.0066      -30.223574      13.4563
      10.0341      -30.225570      13.4574
      10.0616      -30.227548      13.4585
      10.0891      -30.229523      13.4596
      10.1166      -30.231501      13.4607
      10.1441      -30.233496      13.4619
      10.1715      -30.235667      13.4632
      10.1990      -30.238077      13.4647
      10.2265      -30.240506      13.4663
      10.2540      -30.242940      13.4679
      10.2815      -30.245372      13.4695
      10.3090      -30.247789      13.4710
      10.3365      -30.250178      13.4725
      10.3640      -30.252528      13.4740
      10.3915      -30.254824      13.4755
      10.4190      -30.257060      13.4769
      10.4465      -30.259221      13.4782
      10.4740      -30.261298      13.4794
      10.5014      -30.263277      13.4805
      10.5289      -30.265148      13.4816
      10.5564      -30.266898      13.4825
      10.5839      -30.268514      13.4832
      10.6114      -30.269731      13.4836
      10.6389      -30.270714      13.4837
      10.6664      -30.271563      13.4838
      10.6939      -30.272306      13.4836
      10.7214      -30.272973      13.4835
      10.7489      -30.273595      13.4832
      10.7764      -30.274200      13.4830
      10.8038      -30.274818      13.4828
      10.8313      -30.275480      13.4826
      10.8588      -30.276213      13.4825
      10.8863      -30.277049      13.4825
      10.9138      -30.278018      13.4826
      10.9413      -30.279148      13.4829
